"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"693257506383106048","","","2016-01-30 02:20:44 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Thomas Newman - Drive Away","","","",""
"693256294921342976","","","2016-01-30 02:15:55 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Rchetype - Clairvoyant","","","",""
"693255199654350848","","","2016-01-30 02:11:34 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Queenstons - Humanoid (Mayhem Remix)","","","",""
"693253507969843200","","","2016-01-30 02:04:50 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Future Funk Squad - Blow (Kid Digital &amp; Rubber Remix)","","","",""
"693251893418692608","","","2016-01-30 01:58:26 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tinush - Man At Work (soundcloud rip)","","","",""
"693250431015899136","","","2016-01-30 01:52:37 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: BOOM BOOM SATELLITES - 40-Forty","","","",""
"693249308284620800","","","2016-01-30 01:48:09 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Woodkid - Run Boy Run","","","",""
"693248185716834304","","","2016-01-30 01:43:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Kubbi - Firelight","","","",""
"693247832615186432","","","2016-01-30 01:42:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hasbro Interactive - Frogger Stage Select","","","",""
"693247038562156546","","","2016-01-30 01:39:08 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Shoes - Time to Dance (Sebastian Remix)","","","",""
"693245360777596928","","","2016-01-30 01:32:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Plump DJs - Rocket Soul (Original Mix)","","","",""
"693244481089327104","","","2016-01-30 01:28:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: CHICAGO¤lollie - A Message From Our Sponsors (Mayhem Remix)","","","",""
"693243431632662532","","","2016-01-30 01:24:48 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Pretty Reckless - Fucked Up World","","","",""
"693242297090232320","","","2016-01-30 01:20:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ronald Jenkees - Fifteen Fifty","","","",""
"693240912114110464","","","2016-01-30 01:14:47 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: BOOM BOOM SATELLITES - Loaded","","","",""
"693240480461647872","","","2016-01-30 01:13:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: fnt-s7-intro-draft6","","","",""
"693238337147162624","","","2016-01-30 01:04:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Criterion Games &amp; Acclaim Entertainment - Burnout Main Menu","","","",""
"693223516502659072","","","2016-01-30 00:05:40 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"693223061961711616","","","2016-01-30 00:03:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"691091829274628096","","","2016-01-24 02:55:06 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: C2C Feat Derek Martin - Happy","","","",""
"691090923367731200","","","2016-01-24 02:51:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Klaypex - New Kids","","","",""
"691066092144496640","","","2016-01-24 01:12:50 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"691049520432615424","","","2016-01-24 00:06:59 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"691049444884766724","","","2016-01-24 00:06:41 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"688550045017337857","","","2016-01-17 02:34:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Fuzzyfox - A moanment song","","","",""
"688548594228547585","","","2016-01-17 02:29:12 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Sub Focus - Turn Back Time (Special Request Remix)","","","",""
"688529892452003840","","","2016-01-17 01:14:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"688512274361896960","","","2016-01-17 00:04:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"688512188512731136","","","2016-01-17 00:04:32 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"686020107236151297","","","2016-01-10 03:01:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: London Elektricity - All Hell Is Breaking Loose","","","",""
"686003901586341888","","","2016-01-10 01:57:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"685975361457356804","","","2016-01-10 00:04:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"685974970342731776","","","2016-01-10 00:02:32 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"680941352914432000","","","2015-12-27 02:40:44 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Weird Al Yankovic - Albuquerque","","","",""
"680939461757300736","","","2015-12-27 02:33:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: David Bowie - Let's Dance","","","",""
"680917272219680768","","","2015-12-27 01:05:03 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"680903638055796739","","","2015-12-27 00:10:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"680903436284608512","","","2015-12-27 00:10:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"680616799143079940","","","2015-12-26 05:11:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Zammuto - Need Some Sun","","","",""
"680616382862618626","","","2015-12-26 05:09:25 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: 140-bed","","","",""
"680616282388099072","","","2015-12-26 05:09:01 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: 140-bed-intro","","","",""
"680612208519311360","","","2015-12-26 04:52:50 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: 3170333_Love_Song_Stephan_Bodzin_Freie_Liebe_Remix","","","",""
"680610457212682240","","","2015-12-26 04:45:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Queenstons - Rebel With Dangerous Ideas","","","",""
"680609169360207872","","","2015-12-26 04:40:45 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Darius + Rotteen - Vision Through the Feedback","","","",""
"680609145804861441","","","2015-12-26 04:40:40 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Trevor Something - Thru The Wormhole","","","",""
"680607819985457152","","","2015-12-26 04:35:24 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Way Out West - Earth (Wave Form Remix)","","","",""
"680604755811500032","","","2015-12-26 04:23:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Led Zeppelin - Kashmir","","","",""
"680603532513427456","","","2015-12-26 04:18:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Earth Wind &amp; Fire - Let's Groove","","","",""
"680602712854147076","","","2015-12-26 04:15:06 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Michael Andrews - Carpathian Ridge","","","",""
"680601867848663040","","","2015-12-26 04:11:44 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Boom Boom Satellites - Spellbound","","","",""
"680601502424150017","","","2015-12-26 04:10:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Answer","","","",""
"680600329356984320","","","2015-12-26 04:05:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Sarah McLachlan - Witness","","","",""
"680598992921718784","","","2015-12-26 04:00:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Dire Straits - When It Comes to You","","","",""
"680596976925147137","","","2015-12-26 03:52:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Morcheeba - Ray Payola","","","",""
"680596521532928000","","","2015-12-26 03:50:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Queenstons - Rebel With Dangerous Ideas","","","",""
"680595236599414784","","","2015-12-26 03:45:23 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Leftfield - Swords","","","",""
"680595121692360704","","","2015-12-26 03:44:56 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Wall","","","",""
"680593860737789952","","","2015-12-26 03:39:55 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Johnny 'Guitar' Watson - A Real Mother For Ya","","","",""
"680593370280927232","","","2015-12-26 03:37:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Technimatic - Imperfections (Interlude) (Original Mix)","","","",""
"680591667825491968","","","2015-12-26 03:31:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Redanka &amp; Quivver - Under The Sun (Deep Into Summer Vocal Mix) (https://t.co/wMPfeRYJZ1)","","","","http://ResidentDJ.org"
"680591187187728384","","","2015-12-26 03:29:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Trevor Something - Staring at the Sun","","","",""
"680589623429591040","","","2015-12-26 03:23:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Komatic, Technicolour - The Glow (Original Mix)","","","",""
"680589095194656768","","","2015-12-26 03:20:59 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Funkstörung - Laid Out feat. Anothr","","","",""
"680588160615739393","","","2015-12-26 03:17:16 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Yoshihisa Hirano, Hideki Taniuchi and Various - Kitai","","","",""
"680587302834454530","","","2015-12-26 03:13:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Nickel Creek - Smoothie Song","","","",""
"680586016579784704","","","2015-12-26 03:08:45 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The McMash Clan, Kate Mullins - Swing Break feat. Kate Mullins (Original Mix)","","","",""
"680585047376699393","","","2015-12-26 03:04:54 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Yanivi - Rock This Joint Feat. Bella Potchy (Original Mix)","","","",""
"680583645942431744","","","2015-12-26 02:59:20 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Nitro Fun - Final Boss","","","",""
"680582613384298496","","","2015-12-26 02:55:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Felguk - Monsta Skunk (Original Mix)","","","",""
"680580997692436482","","","2015-12-26 02:48:49 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: PIXL - Here For You (feat. Q'AILA)","","","",""
"680580530983800832","","","2015-12-26 02:46:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Specimen A, Atomic Drop, Chesire Cat - Back To Back (Original Mix)","","","",""
"680579371007143936","","","2015-12-26 02:42:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Soulbrothers - 21st Century Disco Shit (Miles Dyson Breakfest Edit)","","","",""
"680578401405554688","","","2015-12-26 02:38:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Kaskade - Disarm You ft. Ilsey (Grey Remix)","","","",""
"680577405790990336","","","2015-12-26 02:34:32 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Calyx, TeeBee - Long Gone (Original Mix)","","","",""
"680576294308974592","","","2015-12-26 02:30:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Rchetype - Paramore - CrushCrushCrush (Rchetype Remix)","","","",""
"680575010033905664","","","2015-12-26 02:25:01 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Stephen - Crossfire (soundcloud rip)","","","",""
"680574427847876608","","","2015-12-26 02:22:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Trentemoller - Live_@_Coachella_Festival_2011 - https://t.co/BCvE8gQItm","","","","http://www.mixing.dj"
"680573242340458496","","","2015-12-26 02:18:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: 02 Vamp","","","",""
"680572031616815104","","","2015-12-26 02:13:11 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Depeche Mode - Dream On","","","",""
"680568994353393664","","","2015-12-26 02:01:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Weird Al Yankovic - Albuquerque","","","",""
"680567758472359937","","","2015-12-26 01:56:12 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Ambrosia - Time Waits For No One","","","",""
"680566270207459328","","","2015-12-26 01:50:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Haito &amp; Diringer - Perception","","","",""
"680565549852684290","","","2015-12-26 01:47:26 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Wolfgun - Tombstone","","","",""
"680564011365232640","","","2015-12-26 01:41:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hot Chip - Thieves In the Night","","","",""
"680563065465782272","","","2015-12-26 01:37:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Bird and the Bee - Polite Dance Song","","","",""
"680561577326678018","","","2015-12-26 01:31:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tenacious D - Rize of the Fenix","","","",""
"680560530688466944","","","2015-12-26 01:27:29 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tamtrum - 04. Smart","","","",""
"680559622646841344","","","2015-12-26 01:23:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ronald Jenkees - Fifteen Fifty","","","",""
"680557745313988608","","","2015-12-26 01:16:25 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Boom Boom Satellites - Limbo","","","",""
"680557290009804800","","","2015-12-26 01:14:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: fnt-s7-intro-draft6","","","",""
"680540052120670208","","","2015-12-26 00:06:06 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"680539886559072258","","","2015-12-26 00:05:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"678414899538755584","","","2015-12-20 03:21:31 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ocelot - Beating Hearts (Blende Extended Mix)","","","",""
"678403829071634437","","","2015-12-20 02:37:31 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"678402807670509568","","","2015-12-20 02:33:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Monsta - Holdin' On","","","",""
"678401797069922305","","","2015-12-20 02:29:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: 'Weird Al' Yankovic - Hardware Store","","","",""
"678401015360671744","","","2015-12-20 02:26:20 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Royal Blood - Figure It Out","","","",""
"678362074356056065","","","2015-12-19 23:51:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"678362038020648960","","","2015-12-19 23:51:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"675883896202858496","","","2015-12-13 03:44:12 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Professor Kliq - The Most Beautiful Day (2013)","","","",""
"675881929036591104","","","2015-12-13 03:36:23 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hybrid - Just For Today","","","",""
"675869318131814409","","","2015-12-13 02:46:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: BT - Last Moment Of Clarity","","","",""
"675868130804178944","","","2015-12-13 02:41:34 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: BT - Circles","","","",""
"675866970613501952","","","2015-12-13 02:36:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Zammuto - Need Some Sun","","","",""
"675865242883235840","","","2015-12-13 02:30:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: sneppid - lines of snow","","","",""
"675843717312421888","","","2015-12-13 01:04:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"675826719685644288","","","2015-12-12 23:57:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"675826606212964352","","","2015-12-12 23:56:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"670819916400824323","","","2015-11-29 04:21:45 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Rchetype - Jackal Queenston - Set Me Free (Rchetype Mix)","","","",""
"670819133139873792","","","2015-11-29 04:18:39 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Bleachers - Rollercoaster","","","",""
"670804441814159360","","","2015-11-29 03:20:16 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"670803571458338817","","","2015-11-29 03:16:49 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Kabuto The Python - Those Minerals","","","",""
"670802852865028096","","","2015-11-29 03:13:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Faint - The Geeks Were Right (Does It Offend You Yeah? Remix)","","","",""
"670802009268682752","","","2015-11-29 03:10:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hasbro Interactive - Frogger 2 - Main Menu","","","",""
"670800822440214528","","","2015-11-29 03:05:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: London Elektricity - All Hell Is Breaking Loose","","","",""
"670772881660485632","","","2015-11-29 01:14:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: XBN - FurCast Live!","","","",""
"670755933371416578","","","2015-11-29 00:07:31 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"670755077414498304","","","2015-11-29 00:04:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: XBN - Metadata System Test","","","",""
"670457056026091520","","","2015-11-28 04:19:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Genesis - I Can't Dance","","","",""
"670455493492473856","","","2015-11-28 04:13:40 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Casey LaLonde - Headjack","","","",""
"670453814940553217","","","2015-11-28 04:07:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Bill Withers - I Can't Write Left Handed (live)","","","",""
"670453234537013248","","","2015-11-28 04:04:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Beastie Boys - Transitions","","","",""
"670452528329400320","","","2015-11-28 04:01:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Miracle Of Sound - Downtime","","","",""
"670451796968652801","","","2015-11-28 03:58:59 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Mrs Jynx - Dusty","","","",""
"670449476574818304","","","2015-11-28 03:49:46 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Space Cat, Pixel - Clear Test Signal (Pixel &amp; Vini Vici Remix)","","","",""
"670448013727375360","","","2015-11-28 03:43:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ranji, Tezla - New Ways (Original Mix)","","","",""
"670447055626756096","","","2015-11-28 03:40:09 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Metronome - Pure Mathematics (Original Mix)","","","",""
"670445567475085314","","","2015-11-28 03:34:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Moontricks - Midnight Groove (Original Mix)","","","",""
"670444774097227776","","","2015-11-28 03:31:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ZHU x A-Trak x Keznamdi - As Crazy As It Is","","","",""
"670443171424399360","","","2015-11-28 03:24:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Gang Of Youths - All My Friends","","","",""
"670441847127449600","","","2015-11-28 03:19:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing (Bit Perfectly) on XBN: Maribou State - Tongue","","","",""
"670440789156098049","","","2015-11-28 03:15:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Koda &amp; Bijou - There","","","",""
"670440119485247488","","","2015-11-28 03:12:35 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Miracle Of Sound - 4am","","","",""
"670439225376927744","","","2015-11-28 03:09:02 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Yoshihisa Hirano, Hideki Taniuchi and Various - Kitai","","","",""
